key,title,reason
10.5555/1404595.1404600,E2E performance based AS-level internet modeling,no_IaC_term
10.1145/2814464.2814481,Increasing Engagement in Workshops: Designing a Toolkit Using Lean Design Thinking,no_IaC_term;no_quality_term
10.1145/1859995.1859998,Side channel: bits over interference,no_IaC_term;no_quality_term
10.1145/375663.375664,Efficient computation of Iceberg cubes with complex measures,no_IaC_term
10.5555/781995.782005,Storage estimation for multidimensional aggregates in OLAP,no_IaC_term
10.1145/359588.359617,ACM forum,no_IaC_term;no_quality_term
10.1145/2516930.2516934,Toward a cyber-physical topology language: applications to NERC CIP audit,no_IaC_term
10.1145/1930321.1930325,Electronic governance benchmarking: Waseda University e-gov ranking,no_IaC_term;no_quality_term
10.5555/1074100.1074581,Matrix computations,no_IaC_term;no_quality_term
10.5555/1074100.1074580,"Mathematics, computers in",no_IaC_term;no_quality_term
10.1145/545197.545200,A PDP-8 emulator program,no_IaC_term
10.5555/963600.963628,Video transmission over a GSM wireless network,no_IaC_term
10.1145/309785.309801,"On continuing powers, superexponents and an exponential iterator",no_IaC_term;no_quality_term
10.1145/1859995.1860019,Design and experimental evaluation of multi-user beamforming in wireless LANs,no_IaC_term
10.5555/198174.198297,Overall thermal simulation of electronic equipment,no_IaC_term;no_quality_term
10.1109/TNET.2012.2222436,Employing the one-sender-multiple-receiver technique in wireless LANs,no_IaC_term
10.1145/268437.268690,Executing the DoD modeling and simulation strategy—making simulation systems of systems a reality,no_IaC_term;no_quality_term
10.1145/2185216.2185333,An emergency GSM satellite portable terminal for disaster management,no_IaC_term
10.1145/2505515.2505536,The logical diversity of explanations in OWL ontologies,no_IaC_term
10.1145/2388676.2388733,Influencing gestural representation of eventualities: insights from ontology,no_IaC_term;no_quality_term
10.1145/1352135.1352226,Identifying important and difficult concepts in introductory computing courses using a delphi process,no_IaC_term
10.5555/2433508.2433939,Simulating the seismic performance of a large-scale electric network in the U.S. midwest,no_IaC_term
10.1145/2494493.2494502,Model-based dynamic distribution of user interfaces of critical interactive systems,no_IaC_term;no_quality_term
10.1109/GRID.2005.1542744,Reliability-Aware Resource Management for Computational Grid/Cluster Environments,no_IaC_term
10.1145/2046556.2046566,Private data indexes for selective access to outsourced data,no_IaC_term
10.5555/1999416.1999454,Simulating the impacts of a New Madrid earthquake on the regional electric infrastructure,no_IaC_term
10.1145/1353610.1353613,Efficient tiling patterns for reconfigurable gate arrays,no_IaC_term;no_quality_term
10.1145/309831.309861,On the genericity of the modular polynomial GCD algorithm,no_IaC_term;no_quality_term
10.5555/1082161.1082186,Approximate recognition of non-regular languages by finite automata,no_IaC_term;no_quality_term
10.1145/566408.566489,Compact models for estimating microprocessor frequency and power,no_IaC_term
10.1145/1186810.1186816,A data structure for a sequence of string accesses in external memory,no_IaC_term;no_quality_term
10.1145/350752.350754,News,no_IaC_term;no_quality_term
10.1145/1283780.1283798,Sleep transistor sizing and control for resonant supply noise damping,no_IaC_term;no_quality_term
10.1145/1789934.1789935,Setting the Scope of Concept Inventories for Introductory Computing Subjects,no_IaC_term;no_quality_term
10.1145/3402179,A Survey of Quantum Theory Inspired Approaches to Information Retrieval,no_IaC_term;no_quality_term
10.1145/2010324.1964970,High-quality passive facial performance capture using anchor frames,no_IaC_term
10.1145/611892.611935,Teaching computer organization using a PDP-8 simulator,no_IaC_term;no_quality_term
10.5555/787259.787545,DFSIM: A Gate-Delay Fault Simulator for Sequential Circuits,no_IaC_term
10.1145/151220.151227,Binary translation,no_IaC_term;no_quality_term
10.1145/800148.804856,The design of a system for the synthesis of correct microprograms,no_IaC_term;no_quality_term
10.1145/1387830.1387832,Reusable software components,no_IaC_term;no_quality_term
10.3115/1118121.1118141,Towards context-adaptive utterance interpretation,no_IaC_term
10.1145/2500423.2500426,ZIMO: building cross-technology MIMO to harmonize zigbee smog with WiFi flash without intervention,no_quality_term
10.1145/1667502.1667507,A generalized context-based access control model for pervasive environments,no_IaC_term;no_quality_term
10.1145/1806338.1806360,Candidate reduction and alignment improvement techniques used in aligning ontologies,no_IaC_term
10.5555/293016.293041,Instruction encoding techniques for area minimization of instruction ROM,no_IaC_term;no_quality_term
10.1145/1071021.1071038,Solving layered queueing networks of large client-server systems with symmetric replication,no_IaC_term
10.5555/2484920.2485088,Learning exploration strategies in model-based reinforcement learning,no_IaC_term;no_quality_term
10.5555/963600.963662,An abstraction-based approach to measuring the structural similarity between two unordered XML documents,no_IaC_term;no_quality_term
10.5555/127787.126018,Finding stabbing lines in 3-dimensional space,no_IaC_term;no_quality_term
10.1145/3188745.3188908,Capacity approaching coding for low noise interactive quantum communication,no_IaC_term;no_quality_term
10.1145/2991079.2991116,FASE: functionality-aware security enforcement,no_IaC_term
10.1145/1614320.1614327,SAM: enabling practical spatial multiple access in wireless LAN,no_IaC_term
10.1145/2656340,EFGR: An Enhanced Fine Granularity Refresh Feature for High-Performance DDR4 DRAM Devices,no_IaC_term
10.1145/351827.384250,Implementing weighted b-matching algorithms: insights from a computational study,no_IaC_term
10.3115/997939.997982,Ambiguity resolution and the retrieval of idioms: two approaches,no_IaC_term
10.5555/3293458,Data Science Leadership Summit: Summary Report,no_IaC_term;no_quality_term
10.5555/314500.315082,Algorithms for compile-time memory optimization,no_IaC_term;no_quality_term
10.1145/1166160.1166214,Mash-o-matic,no_IaC_term;no_quality_term
10.1145/543613.543647,On verifying consistency of XML specifications,no_IaC_term;no_quality_term
10.1145/2072069.2072072,Citizen empowerment and participation in e-democracy: Indian context,no_IaC_term
10.1145/337292.337308,Distance driven finite state machine traversal,no_IaC_term
10.1145/157485.164944,MSTC: a method for identifying overconstraints during hierarchical compaction,no_IaC_term;no_quality_term
10.1145/380752.380843,Biased dictionaries with fast insert/deletes,no_IaC_term
10.1145/267665.267698,A roadmap of CAD tool changes for sub-micron interconnect problems,no_IaC_term;no_quality_term
10.1145/359642.359656,ACM forum,no_IaC_term;no_quality_term
10.5555/1015090.1015110,A thread partitioning algorithm in low power high-level synthesis,no_IaC_term;no_quality_term
10.1145/291128.291129,Metric details for natural-language spatial relations,no_IaC_term;no_quality_term
10.1145/232301.232315,Italy: an explosion of subdisciplines in computer graphics education,no_IaC_term;no_quality_term
10.1145/336595.337464,Mixed-initiative decision support in agent-based automated contracting,no_IaC_term;no_quality_term
10.1145/204362.204514,Improving the application development process with modular visualization environments,no_IaC_term;no_quality_term
10.1145/502512.502549,A robust and scalable clustering algorithm for mixed type attributes in large database environment,no_IaC_term
10.1145/348019.348570,On-chip vs. off-chip memory: the data partitioning problem in embedded processor-based systems,no_IaC_term
10.1145/508791.508899,Co-evolving an effective fitness sample: experiments in symbolic regression and distributed robot control,no_IaC_term
10.1145/2377677.2377722,JMB: scaling wireless capacity with user demands,no_IaC_term
10.1145/774572.774581,Track assignment: a desirable intermediate step between global routing and detailed routing,no_IaC_term
10.1109/CCGRID.2010.66,Dynamic TTL-Based Search in Unstructured Peer-to-Peer Networks,no_IaC_term
10.1145/2500423.2500450,Symphony: cooperative packet recovery over the wired backbone in enterprise WLANs,no_IaC_term
10.1145/2639108.2639122,Combating inter-cell interference in 802.11ac-based multi-user MIMO networks,no_IaC_term;no_quality_term
10.5555/800253.807725,A Synthetic English query language for a relational associative processor,no_IaC_term
10.1145/224164.224225,Bananas in space: extending fold and unfold to exponential types,no_IaC_term;no_quality_term
10.1145/355681.355688,Implementation of a Convective Problem Requiring Auxiliary Storage,no_IaC_term;no_quality_term
10.5555/800129.804201,Mathematical properties of Boolean transformations,no_IaC_term;no_quality_term
10.1145/355604.361593,Computer methods for sampling from the exponential and normal distributions,no_IaC_term
10.3115/981131.981154,Morphological decomposition and stress assignment for speech synthesis,no_IaC_term;no_quality_term
10.1145/1618452.1618459,Symmetric architecture modeling with a single image,no_IaC_term
10.1145/72910.73351,Cross references are features,no_IaC_term;no_quality_term
10.1145/800179.810189,Design of an Oncology Clinical Information System,no_IaC_term
10.1145/2348543.2348551,Rate adaptation for 802.11 multiuser mimo networks,no_IaC_term;no_quality_term
10.1145/1971681.1971689,Strategies for preparing computer science students for the multicore world,no_IaC_term
10.1145/73007.73033,On the complexity of radio communication,no_IaC_term;no_quality_term
10.1145/963823.963824,An undergraduate curriculum in instructional applications of computers,no_IaC_term;no_quality_term
10.1145/202749.202763,Open geodata access through standards,no_IaC_term;no_quality_term
10.1145/844316.844319,Internet based auctions: a survey on models and applications,no_IaC_term
10.1145/321160.321167,Operations Which Preserve Definability in Languages,no_IaC_term;no_quality_term
10.1145/1297385.1297404,The common component architecture for particle accelerator simulations,no_IaC_term
10.1145/126551.126557,Experiences in developing an Ada cross compiler,no_IaC_term;no_quality_term
10.5555/320176.320208,A competitive 3-server algorithm,no_IaC_term;no_quality_term
10.3115/991886.991981,Lexical knowledge representation in an intelligent dictionary help system,no_IaC_term;no_quality_term
10.1145/268437.268757,Application of simulation modeling to emergency population evacuation,no_IaC_term;no_quality_term
10.1145/237814.237833,Evaluation may be easier than generation (extended abstract),no_IaC_term;no_quality_term
10.1145/225058.225095,What do we know about the Metropolis algorithm?,no_IaC_term;no_quality_term
10.1145/306412.306435,Mission-critical web applications: a seismological case,no_IaC_term;no_quality_term
10.1145/800192.805678,Name resolutions using a microprogrammed interpretive technique,no_IaC_term
10.1145/375663.375677,Filtering algorithms and implementation for very fast publish/subscribe systems,no_IaC_term
10.1145/800057.808700,Building a complete inverted file for a set of text files in linear time,no_IaC_term;no_quality_term
10.1145/353171.353197,Guava: a dialect of Java without data races,no_IaC_term;no_quality_term
10.1145/1453175.1453186,What are our standards for validation of measurement-based networking research?,no_IaC_term
10.1145/214310.214313,Security issues with TCP/IP,no_IaC_term
10.5555/501790.501816,Systematic data reuse exploration methodology for irregular access patterns,no_IaC_term;no_quality_term
10.1145/504087.504088,Modeling software architectures in the Unified Modeling Language,no_IaC_term
10.1145/1102505.1102507,Concepts for advanced computer assisted models,no_IaC_term;no_quality_term
10.1145/378174.378177,The standards pipeline,no_IaC_term;no_quality_term
10.1145/800115.803723,Providing computer services to public school districts by regional time sharing centers— planning guidelines and evaluative criteria,no_IaC_term;no_quality_term
10.1145/325164.325132,The directory-based cache coherence protocol for the DASH multiprocessor,no_IaC_term
10.5555/256329.256344,Integrating general-purpose and corpus-based verb classification,no_IaC_term;no_quality_term
